Request Time,Model Name,Input Length,Output Length
00:00:00.418,synth_model_08,168,416
00:00:01.900,synth_model_18,18,223
00:00:02.095,synth_model_18,978,508
00:00:02.253,synth_model_14,438,88
00:00:03.071,synth_model_01,619,503
00:00:04.144,synth_model_17,1880,50
00:00:05.068,synth_model_04,706,28
00:00:05.752,synth_model_10,1241,156
00:00:06.799,synth_model_00,1275,141
00:00:07.195,synth_model_21,64,21
00:00:07.635,synth_model_03,10,310
00:00:11.574,synth_model_19,975,242
00:00:12.009,synth_model_09,615,325
00:00:14.094,synth_model_18,368,275
00:00:14.214,synth_model_08,2187,773
00:00:15.121,synth_model_08,199,28
00:00:15.525,synth_model_06,607,364
00:00:15.683,synth_model_06,1670,1309
00:00:16.934,synth_model_11,859,33
00:00:16.993,synth_model_03,857,404
00:00:16.995,synth_model_00,41,297
00:00:17.046,synth_model_16,26,266
00:00:17.187,synth_model_09,715,627
00:00:17.193,synth_model_00,252,202
00:00:17.216,synth_model_00,429,108
00:00:17.927,synth_model_04,1221,156
00:00:17.993,synth_model_01,1301,130
00:00:18.215,synth_model_12,22,196
00:00:18.236,synth_model_10,1315,132
00:00:18.361,synth_model_18,231,235
00:00:18.363,synth_model_01,4,84
00:00:19.100,synth_model_11,1141,337
00:00:19.716,synth_model_01,51,312
00:00:19.898,synth_model_17,1540,596
00:00:20.125,synth_model_09,1977,290
00:00:20.606,synth_model_07,5,125
00:00:20.872,synth_model_05,6,80
00:00:21.101,synth_model_09,6,349
00:00:22.134,synth_model_15,665,160
00:00:22.352,synth_model_03,1696,160
00:00:22.719,synth_model_00,302,342
00:00:23.597,synth_model_03,728,568
00:00:24.385,synth_model_08,1555,116
00:00:24.946,synth_model_10,1391,103
00:00:25.509,synth_model_07,12,203
00:00:27.044,synth_model_21,189,350
00:00:27.103,synth_model_20,118,359
00:00:28.372,synth_model_07,812,285
00:00:29.281,synth_model_02,639,207
00:00:29.765,synth_model_19,1262,16
00:00:29.998,synth_model_16,455,544
00:00:30.018,synth_model_01,545,538
00:00:30.439,synth_model_20,956,100
00:00:30.463,synth_model_11,186,125
00:00:30.818,synth_model_02,199,84
00:00:30.956,synth_model_10,8,399
00:00:31.047,synth_model_18,87,64
00:00:32.309,synth_model_12,685,482
00:00:32.691,synth_model_07,984,133
00:00:32.781,synth_model_06,20,307
00:00:34.261,synth_model_17,477,388
00:00:34.806,synth_model_21,1061,236
00:00:35.761,synth_model_10,19,392
00:00:37.764,synth_model_01,633,162
00:00:37.856,synth_model_19,602,52
00:00:38.115,synth_model_04,29,414
00:00:38.918,synth_model_06,14,319
00:00:39.018,synth_model_00,64,794
00:00:39.329,synth_model_17,14,31
00:00:39.938,synth_model_11,26,435
00:00:40.116,synth_model_12,723,230
00:00:40.399,synth_model_20,451,521
00:00:40.944,synth_model_15,50,540
00:00:41.037,synth_model_17,819,195
00:00:41.547,synth_model_12,569,85
00:00:41.934,synth_model_10,13,477
00:00:43.177,synth_model_20,9,16
00:00:43.577,synth_model_03,100,22
00:00:44.441,synth_model_12,997,117
00:00:45.001,synth_model_21,684,45
00:00:45.476,synth_model_02,450,470
00:00:45.754,synth_model_00,1873,124
00:00:46.520,synth_model_12,1344,461
00:00:46.575,synth_model_04,3213,269
00:00:46.587,synth_model_09,312,230
00:00:46.982,synth_model_11,28,377
00:00:47.111,synth_model_13,545,143
00:00:47.351,synth_model_21,44,116
00:00:48.202,synth_model_08,337,400
00:00:48.552,synth_model_03,290,323
00:00:48.686,synth_model_19,183,894
00:00:48.944,synth_model_20,1136,253
00:00:49.156,synth_model_20,960,80
00:00:49.434,synth_model_06,1759,457
00:00:49.688,synth_model_03,6,158
00:00:49.721,synth_model_16,1082,47
00:00:49.956,synth_model_12,7,202
00:00:50.133,synth_model_17,720,859
00:00:50.217,synth_model_20,402,296
00:00:50.981,synth_model_06,247,65
00:00:53.307,synth_model_00,27,325
00:00:54.016,synth_model_04,26,241
00:00:54.498,synth_model_15,15,213
00:00:55.019,synth_model_12,1370,283
00:00:55.089,synth_model_13,1843,374
00:00:55.140,synth_model_01,5,227
00:00:55.673,synth_model_18,131,417
00:00:56.029,synth_model_18,822,634
00:00:56.719,synth_model_02,202,444
00:00:57.400,synth_model_03,705,113
00:00:57.812,synth_model_17,1080,75
00:00:58.256,synth_model_08,2606,198
00:00:58.918,synth_model_05,33,671
00:00:58.928,synth_model_11,57,305
00:00:59.277,synth_model_01,223,23
00:00:59.376,synth_model_05,1329,244
00:00:59.756,synth_model_18,919,268
00:01:00.023,synth_model_04,1243,205
00:01:00.365,synth_model_03,22,559
00:01:00.750,synth_model_04,1000,502
00:01:00.959,synth_model_06,1047,176
00:01:00.968,synth_model_07,1642,349
00:01:01.347,synth_model_21,329,226
00:01:02.078,synth_model_19,12,345
00:01:02.940,synth_model_06,5,273
00:01:03.003,synth_model_11,180,54
00:01:03.306,synth_model_12,93,309
00:01:03.311,synth_model_17,76,538
00:01:03.759,synth_model_01,985,298
00:01:04.524,synth_model_03,1500,145
00:01:05.094,synth_model_10,543,267
00:01:05.350,synth_model_07,606,463
00:01:07.043,synth_model_03,418,212
00:01:09.044,synth_model_06,1099,750
00:01:09.309,synth_model_15,930,315
00:01:09.356,synth_model_12,1253,776
00:01:10.009,synth_model_17,24,455
00:01:11.302,synth_model_19,778,502
00:01:11.538,synth_model_14,23,20
00:01:12.195,synth_model_03,69,42
00:01:12.212,synth_model_17,295,236
00:01:12.488,synth_model_11,193,166
00:01:12.777,synth_model_09,11,141
00:01:13.006,synth_model_19,23,155
00:01:13.063,synth_model_14,1083,193
00:01:13.254,synth_model_12,318,33
00:01:13.456,synth_model_19,1020,286
00:01:13.522,synth_model_19,56,300
00:01:13.899,synth_model_20,1216,206
00:01:15.372,synth_model_11,1104,562
00:01:15.699,synth_model_02,180,16
00:01:15.954,synth_model_13,913,199
00:01:16.025,synth_model_11,909,170
00:01:16.314,synth_model_10,142,171
00:01:16.435,synth_model_20,343,16
00:01:16.562,synth_model_10,362,18
00:01:17.201,synth_model_17,1197,780
00:01:17.637,synth_model_14,11,786
00:01:17.934,synth_model_06,266,389
00:01:19.621,synth_model_09,11630,57
00:01:20.709,synth_model_15,28,64
00:01:21.244,synth_model_14,1280,227
00:01:21.272,synth_model_12,1288,537
00:01:21.475,synth_model_00,24,239
00:01:21.689,synth_model_02,857,569
00:01:21.727,synth_model_16,715,177
00:01:22.280,synth_model_01,975,271
00:01:22.489,synth_model_06,375,124
00:01:23.378,synth_model_07,5,269
00:01:24.341,synth_model_06,58,297
00:01:25.199,synth_model_16,1268,611
00:01:25.896,synth_model_16,196,554
00:01:26.376,synth_model_02,919,502
00:01:26.860,synth_model_11,55,473
00:01:26.954,synth_model_18,852,902
00:01:27.977,synth_model_10,885,190
00:01:28.276,synth_model_05,298,430
00:01:28.478,synth_model_18,1469,16
00:01:28.886,synth_model_21,118,299
00:01:28.991,synth_model_14,679,233
00:01:29.237,synth_model_09,107,41
00:01:30.003,synth_model_11,155,332
00:01:30.090,synth_model_21,389,16
00:01:30.755,synth_model_19,19,284
00:01:31.628,synth_model_19,2051,414
00:01:31.814,synth_model_16,555,514
00:01:33.527,synth_model_14,165,155
00:01:34.362,synth_model_08,1506,124
00:01:34.512,synth_model_13,436,211
00:01:34.547,synth_model_02,1257,316
00:01:34.548,synth_model_07,1073,357
00:01:37.099,synth_model_08,1800,411
00:01:37.192,synth_model_02,454,585
00:01:37.705,synth_model_07,510,528
00:01:37.833,synth_model_17,932,246
00:01:39.351,synth_model_14,488,36
00:01:39.356,synth_model_14,2,277
00:01:39.532,synth_model_01,963,155
00:01:39.684,synth_model_10,785,297
00:01:40.378,synth_model_14,117,177
00:01:41.108,synth_model_20,1075,587
00:01:42.767,synth_model_01,1704,114
00:01:43.283,synth_model_07,1683,694
00:01:44.650,synth_model_02,1256,307
00:01:45.276,synth_model_04,801,312
00:01:45.710,synth_model_02,480,42
00:01:46.383,synth_model_19,1326,434
00:01:46.563,synth_model_07,325,1083
00:01:47.125,synth_model_18,900,316
00:01:47.300,synth_model_15,1328,273
00:01:48.676,synth_model_10,1382,281
00:01:48.787,synth_model_09,30,95
00:01:49.174,synth_model_16,1043,232
00:01:49.461,synth_model_07,1334,409
00:01:54.189,synth_model_15,426,115
00:01:54.719,synth_model_05,11,119
00:01:55.898,synth_model_20,720,400
00:01:56.178,synth_model_15,1393,121
00:01:59.059,synth_model_16,748,395
