Request Time,Model Name,Input Length,Output Length
00:00:00.348,synth_model_28,7,101
00:00:00.418,synth_model_08,168,416
00:00:01.634,synth_model_33,1208,109
00:00:01.821,synth_model_34,527,285
00:00:01.900,synth_model_18,18,223
00:00:02.094,synth_model_39,1510,152
00:00:02.095,synth_model_18,978,508
00:00:02.253,synth_model_14,438,88
00:00:02.758,synth_model_45,11,475
00:00:03.071,synth_model_01,619,503
00:00:03.485,synth_model_42,543,781
00:00:03.549,synth_model_42,1138,769
00:00:03.606,synth_model_45,577,194
00:00:03.613,synth_model_40,480,446
00:00:03.643,synth_model_44,353,154
00:00:04.144,synth_model_17,1880,50
00:00:05.068,synth_model_04,706,28
00:00:05.487,synth_model_42,828,223
00:00:05.492,synth_model_45,416,130
00:00:05.572,synth_model_37,28,51
00:00:05.752,synth_model_10,1241,156
00:00:06.080,synth_model_36,901,66
00:00:06.277,synth_model_44,1134,763
00:00:06.799,synth_model_00,1275,141
00:00:06.985,synth_model_36,1308,76
00:00:07.195,synth_model_21,64,21
00:00:07.436,synth_model_38,1087,491
00:00:07.635,synth_model_03,10,310
00:00:08.313,synth_model_37,1021,43
00:00:08.696,synth_model_34,44,717
00:00:09.741,synth_model_34,8,95
00:00:09.782,synth_model_44,18,349
00:00:10.074,synth_model_28,532,626
00:00:10.754,synth_model_43,18,130
00:00:11.178,synth_model_38,1764,576
00:00:11.198,synth_model_34,1858,188
00:00:11.265,synth_model_36,39,349
00:00:11.348,synth_model_26,2270,315
00:00:11.574,synth_model_19,975,242
00:00:11.746,synth_model_23,8,17
00:00:12.009,synth_model_09,615,325
00:00:12.233,synth_model_39,444,167
00:00:13.023,synth_model_33,5,19
00:00:13.385,synth_model_37,16,341
00:00:14.091,synth_model_28,7,266
00:00:14.094,synth_model_18,368,275
00:00:14.214,synth_model_08,2187,773
00:00:14.329,synth_model_43,388,113
00:00:14.483,synth_model_36,15,447
00:00:14.489,synth_model_39,35,171
00:00:14.827,synth_model_32,20,285
00:00:14.920,synth_model_24,172,41
00:00:15.121,synth_model_08,199,28
00:00:15.525,synth_model_06,607,364
00:00:15.683,synth_model_06,1670,1309
00:00:15.930,synth_model_42,814,524
00:00:16.322,synth_model_28,262,139
00:00:16.469,synth_model_28,1092,456
