Request Time,Model Name,Input Length,Output Length
00:00:00.418,synth_model_08,168,832
00:00:01.900,synth_model_18,18,446
00:00:02.095,synth_model_18,978,1016
00:00:02.253,synth_model_14,438,176
00:00:03.071,synth_model_01,619,1006
00:00:04.144,synth_model_17,1880,100
00:00:05.068,synth_model_04,706,56
00:00:05.752,synth_model_10,1241,312
00:00:06.799,synth_model_00,1275,282
00:00:07.195,synth_model_21,64,42
00:00:07.635,synth_model_03,10,620
00:00:11.574,synth_model_19,975,484
00:00:12.009,synth_model_09,615,650
00:00:14.094,synth_model_18,368,550
00:00:14.214,synth_model_08,2187,1546
00:00:15.121,synth_model_08,199,56
00:00:15.525,synth_model_06,607,728
00:00:15.683,synth_model_06,1670,2482
00:00:16.934,synth_model_11,859,66
00:00:16.993,synth_model_03,857,808
00:00:16.995,synth_model_00,41,594
00:00:17.046,synth_model_16,26,532
00:00:17.187,synth_model_09,715,1254
00:00:17.193,synth_model_00,252,404
00:00:17.216,synth_model_00,429,216
00:00:17.927,synth_model_04,1221,312
00:00:17.993,synth_model_01,1301,260
00:00:18.215,synth_model_12,22,392
00:00:18.236,synth_model_10,1315,264
00:00:18.361,synth_model_18,231,470
00:00:18.363,synth_model_01,4,168
00:00:19.100,synth_model_11,1141,674
00:00:19.716,synth_model_01,51,624
00:00:19.898,synth_model_17,1540,1192
00:00:20.125,synth_model_09,1977,580
00:00:20.606,synth_model_07,5,250
00:00:20.872,synth_model_05,6,160
00:00:21.101,synth_model_09,6,698
00:00:22.134,synth_model_15,665,320
00:00:22.352,synth_model_03,1696,320
00:00:22.719,synth_model_00,302,684
00:00:23.597,synth_model_03,728,1136
00:00:24.385,synth_model_08,1555,232
00:00:24.946,synth_model_10,1391,206
00:00:25.509,synth_model_07,12,406
00:00:27.044,synth_model_21,189,700
00:00:27.103,synth_model_20,118,718
00:00:28.372,synth_model_07,812,570
00:00:29.281,synth_model_02,639,414
00:00:29.765,synth_model_19,1262,30
00:00:29.998,synth_model_16,455,1088
00:00:30.018,synth_model_01,545,1076
00:00:30.439,synth_model_20,956,200
00:00:30.463,synth_model_11,186,250
00:00:30.818,synth_model_02,199,168
00:00:30.956,synth_model_10,8,798
00:00:31.047,synth_model_18,87,128
00:00:32.309,synth_model_12,685,964
00:00:32.691,synth_model_07,984,266
00:00:32.781,synth_model_06,20,614
00:00:34.261,synth_model_17,477,776
00:00:34.806,synth_model_21,1061,472
00:00:35.761,synth_model_10,19,784
00:00:37.764,synth_model_01,633,324
00:00:37.856,synth_model_19,602,104
00:00:38.115,synth_model_04,29,828
00:00:38.918,synth_model_06,14,638
00:00:39.018,synth_model_00,64,1588
00:00:39.329,synth_model_17,14,62
00:00:39.938,synth_model_11,26,870
00:00:40.116,synth_model_12,723,460
00:00:40.399,synth_model_20,451,1042
00:00:40.944,synth_model_15,50,1080
00:00:41.037,synth_model_17,819,390
00:00:41.547,synth_model_12,569,170
00:00:41.934,synth_model_10,13,954
00:00:43.177,synth_model_20,9,16
00:00:43.577,synth_model_03,100,44
00:00:44.441,synth_model_12,997,234
00:00:45.001,synth_model_21,684,90
00:00:45.476,synth_model_02,450,940
00:00:45.754,synth_model_00,1873,248
00:00:46.520,synth_model_12,1344,922
00:00:46.575,synth_model_04,3213,538
00:00:46.587,synth_model_09,312,460
00:00:46.982,synth_model_11,28,754
00:00:47.111,synth_model_13,545,286
00:00:47.351,synth_model_21,44,232
00:00:48.202,synth_model_08,337,800
00:00:48.552,synth_model_03,290,646
00:00:48.686,synth_model_19,183,1788
00:00:48.944,synth_model_20,1136,506
00:00:49.156,synth_model_20,960,160
00:00:49.434,synth_model_06,1759,914
00:00:49.688,synth_model_03,6,316
00:00:49.721,synth_model_16,1082,94
