Request Time,Model Name,Input Length,Output Length
00:00:00.218,synth_model_32,248,771
00:00:00.240,synth_model_19,4,303
00:00:00.266,synth_model_20,220,30
00:00:01.881,synth_model_28,382,122
00:00:02.491,synth_model_13,1476,382
00:00:03.963,synth_model_26,109,276
00:00:04.215,synth_model_07,1386,167
00:00:05.590,synth_model_12,797,786
00:00:06.142,synth_model_04,163,163
00:00:06.559,synth_model_31,1033,374
00:00:06.919,synth_model_22,1160,314
00:00:08.763,synth_model_30,42,338
00:00:09.109,synth_model_27,8,94
00:00:09.806,synth_model_29,12,357
00:00:10.357,synth_model_37,234,80
00:00:11.535,synth_model_12,1833,331
00:00:12.273,synth_model_25,24,605
00:00:12.356,synth_model_31,682,243
00:00:12.813,synth_model_27,20,307
00:00:13.598,synth_model_00,1554,146
00:00:15.424,synth_model_14,1527,267
00:00:15.490,synth_model_05,1764,181
00:00:15.532,synth_model_29,155,148
00:00:16.169,synth_model_26,1518,364
00:00:16.233,synth_model_37,835,675
00:00:16.342,synth_model_10,1063,230
00:00:16.766,synth_model_23,295,277
00:00:16.919,synth_model_17,38,281
00:00:17.294,synth_model_16,17,345
00:00:18.006,synth_model_39,1507,245
00:00:18.185,synth_model_37,769,16
00:00:19.954,synth_model_15,17,241
00:00:20.109,synth_model_34,803,370
00:00:20.974,synth_model_08,893,766
00:00:21.354,synth_model_14,1632,454
00:00:21.388,synth_model_03,429,108
00:00:21.631,synth_model_10,98,349
00:00:21.890,synth_model_15,6,158
00:00:22.484,synth_model_09,210,77
00:00:24.171,synth_model_29,1392,555
00:00:25.634,synth_model_27,14,319
00:00:25.718,synth_model_39,1977,290
00:00:26.806,synth_model_12,344,228
00:00:27.592,synth_model_33,6,230
00:00:27.647,synth_model_19,1191,610
00:00:28.681,synth_model_07,6,250
00:00:29.406,synth_model_33,1462,99
00:00:29.673,synth_model_14,970,214
00:00:31.801,synth_model_17,3316,279
00:00:32.598,synth_model_01,516,53
00:00:33.305,synth_model_25,300,207
00:00:33.951,synth_model_26,1092,389
00:00:33.990,synth_model_00,16,260
00:00:34.056,synth_model_23,658,341
00:00:34.386,synth_model_00,30,440
00:00:35.986,synth_model_04,1003,498
00:00:36.134,synth_model_23,89,119
00:00:36.399,synth_model_25,773,349
00:00:36.547,synth_model_10,1,35
00:00:36.726,synth_model_04,316,173
00:00:37.843,synth_model_31,880,123
00:00:38.366,synth_model_03,721,291
00:00:39.447,synth_model_07,272,27
00:00:39.670,synth_model_39,6,349
00:00:42.450,synth_model_13,830,300
00:00:43.604,synth_model_06,1295,909
00:00:43.815,synth_model_17,10,374
00:00:44.794,synth_model_35,319,300
00:00:44.818,synth_model_30,1741,98
00:00:44.819,synth_model_32,1184,362
00:00:45.541,synth_model_15,705,113
00:00:45.584,synth_model_11,41,224
00:00:45.617,synth_model_08,966,272
00:00:46.070,synth_model_01,44,263
00:00:47.933,synth_model_33,1731,18
00:00:50.244,synth_model_05,8,218
00:00:52.034,synth_model_28,64,311
00:00:52.380,synth_model_38,992,400
00:00:52.400,synth_model_13,1133,237
00:00:52.569,synth_model_06,483,387
00:00:53.758,synth_model_22,562,196
00:00:54.918,synth_model_20,1722,176
00:00:55.920,synth_model_19,903,354
00:00:56.626,synth_model_11,919,502
00:00:57.799,synth_model_21,275,280
00:00:58.517,synth_model_05,20,79
00:00:58.938,synth_model_35,178,24
