Request Time,Model Name,Input Length,Output Length
00:00:00.418,synth_model_08,336,416
00:00:03.071,synth_model_01,1238,503
00:00:05.068,synth_model_04,1412,28
00:00:05.752,synth_model_10,2482,156
00:00:06.799,synth_model_00,2550,141
00:00:07.635,synth_model_03,20,310
00:00:12.009,synth_model_09,1230,325
00:00:14.214,synth_model_08,4374,611
00:00:15.121,synth_model_08,398,28
00:00:15.525,synth_model_06,1214,364
00:00:15.683,synth_model_06,3340,1145
00:00:16.934,synth_model_11,1718,33
00:00:16.993,synth_model_03,1714,404
00:00:16.995,synth_model_00,82,297
00:00:17.187,synth_model_09,1430,627
00:00:17.193,synth_model_00,504,202
00:00:17.216,synth_model_00,858,108
00:00:17.927,synth_model_04,2442,156
00:00:17.993,synth_model_01,2602,130
00:00:18.215,synth_model_12,44,196
00:00:18.236,synth_model_10,2630,132
00:00:18.363,synth_model_01,8,84
00:00:19.100,synth_model_11,2282,337
00:00:19.716,synth_model_01,102,312
00:00:20.125,synth_model_09,3954,277
00:00:20.606,synth_model_07,10,125
00:00:20.872,synth_model_05,12,80
00:00:21.101,synth_model_09,12,349
00:00:22.352,synth_model_03,3392,160
00:00:22.719,synth_model_00,604,342
00:00:23.597,synth_model_03,1456,568
00:00:24.385,synth_model_08,3110,116
00:00:24.946,synth_model_10,2782,103
00:00:25.509,synth_model_07,24,203
00:00:28.372,synth_model_07,1624,285
00:00:29.281,synth_model_02,1278,207
00:00:30.018,synth_model_01,1090,538
00:00:30.463,synth_model_11,372,125
00:00:30.818,synth_model_02,398,84
00:00:30.956,synth_model_10,16,399
00:00:32.309,synth_model_12,1370,482
00:00:32.691,synth_model_07,1968,133
00:00:32.781,synth_model_06,40,307
00:00:35.761,synth_model_10,38,392
00:00:37.764,synth_model_01,1266,162
00:00:38.115,synth_model_04,58,414
00:00:38.918,synth_model_06,28,319
00:00:39.018,synth_model_00,128,794
00:00:39.938,synth_model_11,52,435
00:00:40.116,synth_model_12,1446,230
00:00:41.547,synth_model_12,1138,85
00:00:41.934,synth_model_10,26,477
00:00:43.577,synth_model_03,200,22
00:00:44.441,synth_model_12,1994,117
00:00:45.476,synth_model_02,900,470
00:00:45.754,synth_model_00,3746,124
00:00:46.520,synth_model_12,2688,461
00:00:46.575,synth_model_04,6426,269
00:00:46.587,synth_model_09,624,230
00:00:46.982,synth_model_11,56,377
00:00:47.111,synth_model_13,1090,143
00:00:48.202,synth_model_08,674,400
00:00:48.552,synth_model_03,580,323
00:00:49.434,synth_model_06,3518,457
00:00:49.688,synth_model_03,12,158
00:00:49.956,synth_model_12,14,202
00:00:50.981,synth_model_06,494,65
00:00:53.307,synth_model_00,54,325
00:00:54.016,synth_model_04,52,241
00:00:55.019,synth_model_12,2740,283
00:00:55.089,synth_model_13,3686,374
00:00:55.140,synth_model_01,10,227
00:00:56.719,synth_model_02,404,444
00:00:57.400,synth_model_03,1410,113
00:00:58.256,synth_model_08,5212,149
00:00:58.918,synth_model_05,66,671
00:00:58.928,synth_model_11,114,305
00:00:59.277,synth_model_01,446,23
00:00:59.376,synth_model_05,2658,244
00:01:00.023,synth_model_04,2486,205
00:01:00.365,synth_model_03,44,559
00:01:00.750,synth_model_04,2000,502
00:01:00.959,synth_model_06,2094,176
00:01:00.968,synth_model_07,3284,349
00:01:02.940,synth_model_06,10,273
00:01:03.003,synth_model_11,360,54
00:01:03.306,synth_model_12,186,309
00:01:03.759,synth_model_01,1970,298
00:01:04.524,synth_model_03,3000,145
00:01:05.094,synth_model_10,1086,267
00:01:05.350,synth_model_07,1212,463
00:01:07.043,synth_model_03,836,212
00:01:09.044,synth_model_06,2198,750
00:01:09.356,synth_model_12,2506,776
00:01:12.195,synth_model_03,138,42
00:01:12.488,synth_model_11,386,166
00:01:12.777,synth_model_09,22,141
00:01:13.254,synth_model_12,636,33
00:01:15.372,synth_model_11,2208,562
00:01:15.699,synth_model_02,360,16
00:01:15.954,synth_model_13,1826,199
00:01:16.025,synth_model_11,1818,170
00:01:16.314,synth_model_10,284,171
00:01:16.562,synth_model_10,724,18
00:01:17.934,synth_model_06,532,389
00:01:19.621,synth_model_09,23260,29
00:01:21.272,synth_model_12,2576,537
00:01:21.475,synth_model_00,48,239
00:01:21.689,synth_model_02,1714,569
00:01:22.280,synth_model_01,1950,271
00:01:22.489,synth_model_06,750,124
00:01:23.378,synth_model_07,10,269
00:01:24.341,synth_model_06,116,297
00:01:26.376,synth_model_02,1838,502
00:01:26.860,synth_model_11,110,473
00:01:27.977,synth_model_10,1770,190
00:01:28.276,synth_model_05,596,430
00:01:29.237,synth_model_09,214,41
00:01:30.003,synth_model_11,310,332
00:01:34.362,synth_model_08,3012,124
00:01:34.512,synth_model_13,872,211
00:01:34.547,synth_model_02,2514,316
00:01:34.548,synth_model_07,2146,357
00:01:37.099,synth_model_08,3600,411
00:01:37.192,synth_model_02,908,585
00:01:37.705,synth_model_07,1020,528
00:01:39.532,synth_model_01,1926,155
00:01:39.684,synth_model_10,1570,297
00:01:42.767,synth_model_01,3408,114
00:01:43.283,synth_model_07,3366,694
00:01:44.650,synth_model_02,2512,307
00:01:45.276,synth_model_04,1602,312
00:01:45.710,synth_model_02,960,42
00:01:46.563,synth_model_07,650,1083
00:01:48.676,synth_model_10,2764,281
00:01:48.787,synth_model_09,60,95
00:01:49.461,synth_model_07,2668,409
00:01:54.719,synth_model_05,22,119
