Request Time,Model Name,Input Length,Output Length
00:00:00.054,synth_model_46,3028,380
00:00:00.348,synth_model_28,14,101
00:00:00.418,synth_model_08,336,416
00:00:01.069,synth_model_60,28,21
00:00:01.075,synth_model_51,1110,64
00:00:01.099,synth_model_54,1036,176
00:00:01.467,synth_model_48,2610,259
00:00:01.634,synth_model_33,2416,109
00:00:01.821,synth_model_34,1054,285
00:00:01.900,synth_model_18,36,223
00:00:02.094,synth_model_39,3020,152
00:00:02.095,synth_model_18,1956,508
00:00:02.253,synth_model_14,876,88
00:00:02.561,synth_model_50,14,168
00:00:02.614,synth_model_51,104,283
00:00:02.758,synth_model_45,22,475
00:00:03.071,synth_model_01,1238,503
00:00:03.485,synth_model_42,1086,781
00:00:03.549,synth_model_42,2276,769
00:00:03.605,synth_model_54,40,437
00:00:03.606,synth_model_45,1154,194
00:00:03.613,synth_model_40,960,446
00:00:03.643,synth_model_44,706,154
00:00:03.907,synth_model_63,94,769
00:00:04.144,synth_model_17,3760,50
00:00:05.068,synth_model_04,1412,28
00:00:05.200,synth_model_57,4,601
00:00:05.376,synth_model_46,2662,374
00:00:05.487,synth_model_42,1656,223
00:00:05.492,synth_model_45,832,130
00:00:05.572,synth_model_37,56,51
00:00:05.752,synth_model_10,2482,156
00:00:06.059,synth_model_54,54,353
00:00:06.080,synth_model_36,1802,66
00:00:06.277,synth_model_44,2268,763
00:00:06.616,synth_model_55,448,88
00:00:06.799,synth_model_00,2550,141
00:00:06.985,synth_model_36,2616,76
00:00:07.195,synth_model_21,128,21
00:00:07.436,synth_model_38,2174,491
00:00:07.554,synth_model_55,190,299
00:00:07.635,synth_model_03,20,310
00:00:07.677,synth_model_53,22,78
00:00:07.866,synth_model_46,2102,111
00:00:08.001,synth_model_47,2322,862
00:00:08.313,synth_model_37,2042,43
00:00:08.655,synth_model_58,26,997
00:00:08.696,synth_model_34,88,717
00:00:08.800,synth_model_57,60,611
00:00:08.884,synth_model_51,38,182
00:00:08.894,synth_model_58,702,374
00:00:09.612,synth_model_60,196,525
00:00:09.741,synth_model_34,16,95
00:00:09.782,synth_model_44,36,349
00:00:10.074,synth_model_28,1064,626
00:00:10.358,synth_model_60,1896,351
00:00:10.438,synth_model_49,1752,345
00:00:10.754,synth_model_43,36,130
00:00:11.178,synth_model_38,3528,570
00:00:11.198,synth_model_34,3716,188
00:00:11.265,synth_model_36,78,349
00:00:11.274,synth_model_60,2108,386
00:00:11.348,synth_model_26,4540,264
00:00:11.458,synth_model_46,2586,23
00:00:11.574,synth_model_19,1950,242
00:00:11.651,synth_model_59,1236,429
00:00:11.746,synth_model_23,16,17
00:00:11.942,synth_model_54,2860,216
00:00:11.944,synth_model_61,596,549
00:00:11.960,synth_model_54,1376,48
00:00:11.979,synth_model_47,14,992
00:00:12.009,synth_model_09,1230,325
00:00:12.218,synth_model_49,4366,768
00:00:12.233,synth_model_39,888,167
00:00:12.238,synth_model_55,906,316
00:00:12.682,synth_model_53,3178,463
00:00:13.023,synth_model_33,10,19
00:00:13.385,synth_model_37,32,341
00:00:14.091,synth_model_28,14,266
00:00:14.094,synth_model_18,736,275
00:00:14.214,synth_model_08,4374,611
00:00:14.329,synth_model_43,776,113
00:00:14.425,synth_model_49,1084,187
00:00:14.483,synth_model_36,30,447
00:00:14.489,synth_model_39,70,171
00:00:14.518,synth_model_50,1320,256
00:00:14.827,synth_model_32,40,285
00:00:14.844,synth_model_51,2584,16
00:00:14.920,synth_model_24,344,41
00:00:15.121,synth_model_08,398,28
00:00:15.525,synth_model_06,1214,364
00:00:15.683,synth_model_06,3340,1145
00:00:15.930,synth_model_42,1628,524
00:00:16.322,synth_model_28,524,139
00:00:16.469,synth_model_28,2184,456
00:00:16.609,synth_model_24,12,190
00:00:16.728,synth_model_57,48,58
00:00:16.934,synth_model_11,1718,33
00:00:16.993,synth_model_03,1714,404
00:00:16.995,synth_model_00,82,297
00:00:17.046,synth_model_16,52,266
00:00:17.187,synth_model_09,1430,627
00:00:17.193,synth_model_00,504,202
00:00:17.216,synth_model_00,858,108
00:00:17.832,synth_model_45,982,16
00:00:17.870,synth_model_33,842,351
00:00:17.904,synth_model_45,254,81
00:00:17.927,synth_model_04,2442,156
00:00:17.993,synth_model_01,2602,130
00:00:18.052,synth_model_62,768,445
00:00:18.215,synth_model_12,44,196
